id,sku,name,sellingPrice,fullSize,thumbnail,active,published,type,parentId,colorVariantAttributes,sizeVariantAttributes,surchargeType,surchargeValue
aaa111ebm36vastbirthday29originalsmall,aaa111ebm36vastbirthday29originalsmall0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,original|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111ebm36vastbirthday29originallarge,aaa111ebm36vastbirthday29originallarge0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,original|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111ebm36vastbirthday29invmedium,aaa111ebm36vastbirthday29invmedium0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111ebm36vastbirthday29invsmall,aaa111ebm36vastbirthday29invsmall0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111ebm36vastbirthday29invlarge,aaa111ebm36vastbirthday29invlarge0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111ebm36vastbirthday29wbmedium,aaa111ebm36vastbirthday29wbmedium0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111ebm36vastbirthday29wbsmall,aaa111ebm36vastbirthday29wbsmall0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111ebm36vastbirthday29wblarge,aaa111ebm36vastbirthday29wblarge0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111ebm36vastbirthday29bwmedium,aaa111ebm36vastbirthday29bwmedium0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111ebm36vastbirthday29bwsmall,aaa111ebm36vastbirthday29bwsmall0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111ebm36vastbirthday29bwlarge,aaa111ebm36vastbirthday29bwlarge0000,AAA111 EBM36 Vast Birthday 29,,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg,true,true,VARIANT,aaa111ebm36vastbirthday29,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-EBM36-Vast-Birthday-29-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111vnq81ambitiousbathroom30,aaa111vnq81ambitiousbathroom300000,AAA111 VNQ81 Ambitious Bathroom 30,69,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-thumbnail.jpg,true,true,PARENT,,,,,
aaa111vnq81ambitiousbathroom30originalmedium,aaa111vnq81ambitiousbathroom30originalmedium0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,original|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111vnq81ambitiousbathroom30originalsmall,aaa111vnq81ambitiousbathroom30originalsmall0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,original|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111vnq81ambitiousbathroom30originallarge,aaa111vnq81ambitiousbathroom30originallarge0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,original|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111vnq81ambitiousbathroom30invmedium,aaa111vnq81ambitiousbathroom30invmedium0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111vnq81ambitiousbathroom30invsmall,aaa111vnq81ambitiousbathroom30invsmall0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111vnq81ambitiousbathroom30invlarge,aaa111vnq81ambitiousbathroom30invlarge0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111vnq81ambitiousbathroom30wbmedium,aaa111vnq81ambitiousbathroom30wbmedium0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111vnq81ambitiousbathroom30wbsmall,aaa111vnq81ambitiousbathroom30wbsmall0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111vnq81ambitiousbathroom30wblarge,aaa111vnq81ambitiousbathroom30wblarge0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111vnq81ambitiousbathroom30bwmedium,aaa111vnq81ambitiousbathroom30bwmedium0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111vnq81ambitiousbathroom30bwsmall,aaa111vnq81ambitiousbathroom30bwsmall0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111vnq81ambitiousbathroom30bwlarge,aaa111vnq81ambitiousbathroom30bwlarge0000,AAA111 VNQ81 Ambitious Bathroom 30,,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg,true,true,VARIANT,aaa111vnq81ambitiousbathroom30,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-VNQ81-Ambitious-Bathroom-30-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111ulg23grandkeepsake31,aaa111ulg23grandkeepsake310000,AAA111 ULG23 Grand Keepsake 31,74,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-thumbnail.jpg,true,true,PARENT,,,,,
aaa111ulg23grandkeepsake31originalmedium,aaa111ulg23grandkeepsake31originalmedium0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,original|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111ulg23grandkeepsake31originalsmall,aaa111ulg23grandkeepsake31originalsmall0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,original|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111ulg23grandkeepsake31originallarge,aaa111ulg23grandkeepsake31originallarge0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,original|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111ulg23grandkeepsake31invmedium,aaa111ulg23grandkeepsake31invmedium0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111ulg23grandkeepsake31invsmall,aaa111ulg23grandkeepsake31invsmall0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111ulg23grandkeepsake31invlarge,aaa111ulg23grandkeepsake31invlarge0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111ulg23grandkeepsake31wbmedium,aaa111ulg23grandkeepsake31wbmedium0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111ulg23grandkeepsake31wbsmall,aaa111ulg23grandkeepsake31wbsmall0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111ulg23grandkeepsake31wblarge,aaa111ulg23grandkeepsake31wblarge0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111ulg23grandkeepsake31bwmedium,aaa111ulg23grandkeepsake31bwmedium0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111ulg23grandkeepsake31bwsmall,aaa111ulg23grandkeepsake31bwsmall0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111ulg23grandkeepsake31bwlarge,aaa111ulg23grandkeepsake31bwlarge0000,AAA111 ULG23 Grand Keepsake 31,,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg,true,true,VARIANT,aaa111ulg23grandkeepsake31,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-ULG23-Grand-Keepsake-31-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111pwd22homerickeepsake32,aaa111pwd22homerickeepsake320000,AAA111 PWD22 Homeric Keepsake 32,60,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-thumbnail.jpg,true,true,PARENT,,,,,
aaa111pwd22homerickeepsake32originalmedium,aaa111pwd22homerickeepsake32originalmedium0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,original|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111pwd22homerickeepsake32originalsmall,aaa111pwd22homerickeepsake32originalsmall0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,original|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111pwd22homerickeepsake32originallarge,aaa111pwd22homerickeepsake32originallarge0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,original|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111pwd22homerickeepsake32invmedium,aaa111pwd22homerickeepsake32invmedium0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111pwd22homerickeepsake32invsmall,aaa111pwd22homerickeepsake32invsmall0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111pwd22homerickeepsake32invlarge,aaa111pwd22homerickeepsake32invlarge0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111pwd22homerickeepsake32wbmedium,aaa111pwd22homerickeepsake32wbmedium0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111pwd22homerickeepsake32wbsmall,aaa111pwd22homerickeepsake32wbsmall0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111pwd22homerickeepsake32wblarge,aaa111pwd22homerickeepsake32wblarge0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111pwd22homerickeepsake32bwmedium,aaa111pwd22homerickeepsake32bwmedium0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111pwd22homerickeepsake32bwsmall,aaa111pwd22homerickeepsake32bwsmall0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111pwd22homerickeepsake32bwlarge,aaa111pwd22homerickeepsake32bwlarge0000,AAA111 PWD22 Homeric Keepsake 32,,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg,true,true,VARIANT,aaa111pwd22homerickeepsake32,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-PWD22-Homeric-Keepsake-32-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
